,0,1,2,3
2482,Life (Everybody Needs Somebody To Love), Haddaway,N/A,1993
2483,Betchall Never Find, Chantay Savage,N/A,1993
2484,The Song Remembers When, Trisha Yearwood,spotify:track:2teLK5f6XN6WkncKIPFmuu,1993
2485,Mary Janes Last Dance, Tom Petty And The Heartbreakers,spotify:track:5eYwDBLucWfWI5KsV7oYX2,1993
2486,Will You Be There (In The Morning), Heart,spotify:track:78fh8ymSUdo9oWkShDZbT8,1993
2487,Rubberband Girl, Kate Bush,spotify:track:6d77bS8aW1nnIoAbyMTri1,1993
2488,"I Love Music (From ""Carlitos Way"")", Rozalla,spotify:track:7bf3WkBlgMvE2n0F96LQja,1993
2489,Love For Love, Robin S.,spotify:track:47iKV0KlcvlflSsrCPD3TQ,1993
2490,John Deere Green, Joe Diffie,spotify:track:2ZXsvL9DO2MPv43Ay1IxgR,1993
2491,Im Real, Kris Kross,spotify:track:05ubQfyYkjNn0yycGKLTDx,1993
2492,Yolanda, Reality,spotify:track:2NmuKEzmz0mb93NkEbTsuS,1993
2493,Foreplay, RAab,spotify:track:4HKMlBeb76AeBAnUwTNGoB,1993
2494,Something In Your Eyes, Bell Biv DeVoe,spotify:track:6x62R3fzn2mDGNzyFtiOKT,1993
2495,Push The Feeling On, Nightcrawlers,spotify:track:1EWsVHU4FNAdtN4R8FETag,1993
2496,Whats It To You, Clay Walker,spotify:track:346GCw2msr77HA5I5NFsKS,1993
2497,Here Come The Lords, Lords Of The Underground,spotify:track:34MRi5GRWHFUa731JBxFEl,1993
2498,Rock With You, Inner Circle,spotify:track:2l6xzaGrOReUbNju4XcdaR,1993
2499,Same Ol Shit, MC Ren,N/A,1993
2500,I Will Always Love You, Whitney Houston,spotify:track:4eHbdreAnSOrDDsFfc4Fpm,1992
2501,Rump Shaker, Wreckx-N-Effect,spotify:track:4dY4JVC0Q9CwpeZ6JAclIc,1992
2502,If I Ever Fall In Love, Shai,spotify:track:0uOPGU4CbYxzFxn6T7sblW,1992
2503,"In The Still Of The Nite (From ""The Jacksons"")", Boyz II Men,N/A,1992
2504,"Id Die Without You (From ""Boomerang"")", P.M. Dawn,N/A,1992
2505,Rhythm Is A Dancer, Snap!,spotify:track:4RADreHMvMkZwsPgPr9z5c,1992
2506,Good Enough, Bobby Brown,spotify:track:63flJygRbWG473VvWiODYC,1992
2507,"Saving Forever For You (From ""Beverly Hills, 90210"")", Shanice,N/A,1992
2508,How Do You Talk To An Angel, The Heights,spotify:track:2QVHmiFTjFsHyxONRdbkcq,1992
2509,Real Love, Mary J. Blige,spotify:track:3XG801WWhqC753dekEBkMt,1992
2510,What About Your Friends, TLC,spotify:track:63PIgPkDf3rswlU4ZWCYAM,1992
2511,To Love Somebody, Michael Bolton,spotify:track:4ye6YRG07XMpZZ9Y9tNTt6,1992
2512,Deeper And Deeper, Madonna,spotify:track:6KU8g98m1tcrUXRNjPQeOI,1992
2513,Love Is On The Way, Saigon Kick,spotify:track:3F3n2V9XBrtb1omqLfcNPe,1992
2514,Do You Believe In Us, Jon Secada,spotify:track:3u5e3ovyvQLoauwUzWezvX,1992
2515,Layla, Eric Clapton,spotify:track:3BEZCNZSmVv30vsMNSOCri,1992
2516,Little Miss Cant Be Wrong, Spin Doctors,spotify:track:1uCqIhOePc6hDMG2ijk8sp,1992
2517,When She Cries, Restless Heart,spotify:track:61EQfJXizp4MIpLYWyLoQI,1992
2518,Faithful, Go West,spotify:track:6lP1Tmf5VdZYviohSQoMiH,1992
2519,Walking On Broken Glass, Annie Lennox,spotify:track:4CcSw8wQAHYf4XNckayPoc,1992
2520,"End Of The Road (From ""Boomerang"")", Boyz II Men,N/A,1992
2521,Flex, Mad Cobra,spotify:track:2TajSezbrdFdex9g5L6wo9,1992
2522,Where You Goin Now, Damn Yankees,spotify:track:4T4USMwkypiv1tdPVua2yF,1992
2523,Back To The Hotel, N2Deep,spotify:track:47ukoPgAExwBp64F2gQlv2,1992
2524,Never A Time, Genesis,spotify:track:39GQI777IY2AxHtx36x7qS,1992
2525,The Last Song, Elton John,spotify:track:0pNXDQo75eOukoK8PejiRE,1992
2526,Would I Lie To You?, Charles & Eddie,spotify:track:21MLFi0ISlqDBp7DQHPi7p,1992
2527,Drive, R.E.M.,spotify:track:3geRffSf6eAruhg23RkpKV,1992
2528,7, Prince And The New Power Generation,spotify:track:04MjaNej8XUHI8jbz2THez,1992
2529,Sometimes Love Just Aint Enough, Patty Smyth With Don Henley,spotify:track:5twi8XG3Xows5KYNXiywWl,1992
2530,Here We Go Again!, Portrait,spotify:track:5rIr1MOh4cWwpdln1QqTPS,1992
2531,Jump Around, House Of Pain,spotify:track:3TZwjdclvWt7iPJUnMpgcs,1992
2532,I Wish The Phone Would Ring, Expose,spotify:track:168TRkPPfZ8pAH5AE4XLxu,1992
2533,Walk On The Ocean, Toad The Wet Sprocket,spotify:track:6DfvtrAhkXb6ruEaTGdA8r,1992
2534,Whos Gonna Ride Your Wild Horses, U2,spotify:track:4SzIZFruLhiAzhuMtAhIRt,1992
2535,People Everyday, Arrested Development,spotify:track:5thts3213xwSroRd11fv5A,1992
2536,Keep The Faith, Bon Jovi,spotify:track:1zng9uqqXoPkmU05nsAlsw,1992
2537,"Give It Up, Turn It Loose", En Vogue,spotify:track:0BdAjgQqEb12CyH19xBU2N,1992
2538,I Got A Thang 4 Ya!, Lo-Key?,N/A,1992
2539,Free Your Mind, En Vogue,spotify:track:2vG1yrWSMiL6egg6w4e9ma,1992
2540,Gangsta, Bell Biv DeVoe,spotify:track:1XgiaKAh3lzjaABhHUB0IX,1992
2541,A Whole New World (Aladdins Theme), Peabo Bryson & Regina Belle,spotify:track:1LHiLpkfXB731TocfhjRnR,1992
2542,Its Gonna Be A Lovely Day, The S.O.U.L. S.Y.S.T.E.M.,spotify:track:5A5Ej8R3QY9xb98dmVowmL,1992
2543,Baby-Baby-Baby, TLC,spotify:track:1zTuB57LYZa7xu7KUH8kF0,1992
2544,Slow And Sexy, Shabba Ranks (Featuring Johnny Gill),N/A,1992
2545,"Love Shoulda Brought You Home (From ""Boomerang"")", Toni Braxton,N/A,1992
2546,Someone To Hold, Trey Lorenz,spotify:track:0QxHxD5A0qzNBIMobsQT4X,1992
2547,Just Another Day, Jon Secada,spotify:track:5AoBNJQDXXEnIJGjJjZu3y,1992
2548,No Ordinary Love, Sade,spotify:track:42vYxMAWsFpBOS7hgAdzqW,1992
2549,Love Can Move Mountains, Celine Dion,spotify:track:4CdJVgND2ZRmc7ff5GDzHx,1992
2550,Have You Ever Needed Someone So Bad, Def Leppard,spotify:track:0nf9RjoFTcOzTIXtmzhRuH,1992
2551,I Love You Period, Dan Baird,spotify:track:08FaxmURVgqiY9HDlW1wrh,1992
2552,Mr. Wendal, Arrested Development,spotify:track:5DOYik1z3Of1wAFfY3dYbC,1992
2553,Heal The World, Michael Jackson,spotify:track:7woW97CfcWaKtuC6W5BP2K,1992
2554,Baby Im For Real/Natural High, After 7,spotify:track:3sNb8tbLBLo00qDUAyuG0N,1992
2555,Quality Time, Hi-Five,spotify:track:5O2eGBugaBlEDpWP5tPs2L,1992
2556,Reminisce, Mary J. Blige,spotify:track:0EWT5JnKOf6saRn4ASff3j,1992
2557,I Dont Care, Shakespear's Sister,spotify:track:4iG0gUBK2jqa4gBPVeFx8g,1992
2558,Erotica, Madonna,spotify:track:3b3PnE1ROIZzILjmCGjVib,1992
2559,Stand Up (Kick Love Into Motion), Def Leppard,spotify:track:0dr71rw5oIcPtUHRJES6gP,1992
2560,Everythings Gonna Be Alright, Father M.C.,spotify:track:78Nx4qNwmATqqcs4biKW1T,1992
2561,Ditty, Paperboy,spotify:track:2JaHnS7CcIPoc7Il4BkqdR,1992
2562,I Will Be Here For You, Michael W. Smith,spotify:track:3CO19cTl5zzlWx9GWEpOhD,1992
2563,"Forever Love (From ""Mo Money"")", Color Me Badd,N/A,1992
2564,Steam, Peter Gabriel,spotify:track:1Nb9qkXxRF3k7vDruNO1XK,1992
2565,These Are Days," 10,000 Maniacs",spotify:track:786h4kDeZiX5nYvOwA3wtE,1992
2566,Shamrocks And Shenanigans (Boom Shalock Lock Boom), House Of Pain,N/A,1992
2567,Homies, Lighter Shade Of Brown,spotify:track:3kk66lcmo2blwB1uLHMkPJ,1992
2568,Pleasure, The Soup Dragons,spotify:track:3NV4AZ9aBiQMCIMZmK3jur,1992
2569,Games, Chuckii Booker,spotify:track:1zyqa3Hv2KpCGz8L9AirJi,1992
2570,When I Look Into Your Eyes, Firehouse,spotify:track:1yJWqYYDQge60nZKdLyiZU,1992
2571,I Got A Man, Positive K,spotify:track:4iAYo83eWlktjw97oebIal,1992
2572,"Baby, I Believe In You", George LaMond,N/A,1992
2573,Sexual, Goddess,spotify:track:4sNpQHNf6ER3MgmHCYxhES,1992
2574,"Its Alright (From ""South Central"")", Classic Example,N/A,1992
2575,Dont Walk Away, Jade,spotify:track:7tsRp7QKUBp6hc9bth0h7x,1992
2576,Chains Around My Heart, Richard Marx,spotify:track:04RhEX12gZhGanoLLe75sM,1992
2577,Right Now, Al B. Sure!,spotify:track:1QMPBl368FXsYyQX533bhl,1992
2578,"The Right Kind Of Love (From ""Beverly Hills, 90210"")", Jeremy Jordan,N/A,1992
2579,Forever In Love, Kenny G,spotify:track:6mBzwM0fZWRgiNVFHUzknM,1992
2580,I Missed The Bus, Kris Kross,spotify:track:793gh4IXh7mQsMBhvcJRlt,1992
2581,Wicked, Ice Cube,spotify:track:3mXfH030L2E8A6iuf0bCvR,1992
2582,Sesames Treet, Smart E's,spotify:track:1dqgx06EhFMvMqkWjGrOmE,1992
2583,No One Else On Earth, Wynonna,spotify:track:52PGtJuGEFNVOnRdLac1Av,1992
2584,Symphony Of Destruction, Megadeth,spotify:track:51TG9W3y9qyO8BY5RXKgnZ,1992
2585,Yesterdays, Guns N' Roses,spotify:track:5C2w2I5WlJD8MNIlkVVT3M,1992
2586,This Could Be The One, Bad Company,spotify:track:5xwosKJ1p4NP0Y1wKslyh2,1992
2587,Understand This Groove, Sound Factory,N/A,1992
2588,Couldve Been Me, Billy Ray Cyrus,spotify:track:6x3GOzUYQE9nmQYSY8Lyrg,1992
2589,Pick It Up, Home Team,spotify:track:4Va4w2wDvpAlRgBQSzDfUw,1992
2590,Irresistible, Cathy Dennis,spotify:track:7g3cIyAuhXsBF9F063d4uo,1992
2591,Loves Taken Over, Chante Moore,spotify:track:7n7wvN50nYgYAsB7iPGz14,1992
2592,No Mistakes, Patty Smyth,spotify:track:1Ak9nTnQiO4o6CdNWhk7gq,1992
2593,Sleeping With You, Firehouse,spotify:track:5M3ZwYKhBoAKgTqebp4BBi,1992
2594,Slow Dance (Hey Mr. DJ), R. Kelly & Public Announcement,N/A,1992
2595,360 Degrees (What Goes Around), Grand Puba,spotify:track:4OlpEdouAXIzch2MnllGq6,1992
2596,Crazy Love, CeCe Peniston,spotify:track:0PM3qdyuWcZAUJChY9cN1h,1992
2597,Get Up (Move Boy Move), AB Logic,N/A,1992
2598,"Revolution (From ""Malcolm X"")", Arrested Development,N/A,1992
2599,Alone With You, Tevin Campbell,spotify:track:1qlsnDtzryr3yLuocJ00PY,1992
2600,Black Or White, Michael Jackson,spotify:track:2Cy7QY8HPLk925AyNAt6OG,1991
2601,Its So Hard To Say Goodbye To Yesterday, Boyz II Men,spotify:track:264JdkdtNRAGL4M4PnDYHC,1991
2602,All 4 Love, Color Me Badd,spotify:track:4XmsMIMjvDIFEjeY3ycMzW,1991
2603,Set Adrift On Memory Bliss, P.M. Dawn,spotify:track:3rcNGUOJ0mPOUcAFUlEyT3,1991
2604,When A Man Loves A Woman, Michael Bolton,spotify:track:3ascnOSOR5MX901ylGuhcl,1991
2605,Cant Let Go, Mariah Carey,spotify:track:0ikbcCJIJaY9sKEivAXJ4I,1991
2606,Blowing Kisses In The Wind, Paula Abdul,spotify:track:1uhsVQi7IADIxZXN1xJnk5,1991
2607,Finally, CeCe Peniston,spotify:track:0uqvSVhGgQTIdj9G51vhvv,1991
2608,2 Legit 2 Quit, M.C. Hammer,spotify:track:4ZnKSrukEcPuMxGrcZEEh1,1991
2609,Wildside, Marky Mark & The Funky Bunch,spotify:track:2U25Ne3teRZLF1wsRnjcfW,1991
2610,Thats What Love Is For, Amy Grant,spotify:track:367dmPOxuMP8FsrZHenNnq,1991
2611,Keep Coming Back, Richard Marx,spotify:track:0GMFC1osUTm2qKycgHdwWD,1991
2612,No Son Of Mine, Genesis,spotify:track:6YsCavQbx3YITYsnIKvF3j,1991
2613,Cream, Prince And The N.P.G.,spotify:track:4y9IunzjQiia88KDLH7AmJ,1991
2614,O.P.P., Naughty By Nature,spotify:track:3voxsfqnGr9V74jkkzPhXC,1991
2615,Lets Talk About Sex, Salt-N-Pepa,spotify:track:6hTBP6QLwJdxbKyLlLXrGo,1991
2616,Smells Like Teen Spirit!, Nirvana,spotify:track:5ghIJDpPoe3CfHMGu71E6T,1991
2617,Dont Cry, Guns N' Roses,spotify:track:2N2yrmodOnVF10mKvItC9P,1991
2618,Dont Let The Sun Go Down On Me, George Michael/Elton John,spotify:track:0q90594hk25yo0xZmBTqCd,1991
2619,Addams Groove, M.C. Hammer,spotify:track:46jqxETXUwgLRsoMGuwFLa,1991
2620,Cant Stop This Thing We Started, Bryan Adams,spotify:track:6O83X8zjAETDfBkHYvpWcA,1991
2621,Live For Loving You, Gloria Estefan,spotify:track:6eT8JIrp1I3N6UfzXSnFhU,1991
2622,Set The Night To Music, Roberta Flack With Maxi Priest,spotify:track:32jYppBJlMiUDUAwd0yHnr,1991
2623,Broken Arrow, Rod Stewart,spotify:track:2AqYChOhWOS3MQWqQPH2z1,1991
2624,I Love Your Smile, Shanice,spotify:track:5BE3DOk0C26VCMxxT84bec,1991
2625,Mysterious Ways, U2,spotify:track:50JK22El2PTIzZBU2liLDI,1991
2626,Do Anything, Natural Selection,spotify:track:5nNwxsg6vS3pKcLNcAvRWP,1991
2627,Forever My Lady, Jodeci,spotify:track:2pY99npaZKTVAyw2DhV9Bo,1991
2628,Romantic, Karyn White,spotify:track:1eDCizNe4EQMj7okkjIeXo,1991
2629,Diamonds And Pearls, Prince And The N.P.G.,N/A,1991
2630,Change, Lisa Stansfield,spotify:track:1GrCYvkH2DeuXTptRKUFw6,1991
2631,Tell Me What You Want Me To Do, Tevin Campbell,spotify:track:6AwWq4bywkc64QXtF7w94l,1991
2632,Street Of Dreams, Nia Peeples,spotify:track:3pFC5u4BYOV8iJHnr36RpO,1991
2633,Spending My Time, Roxette,spotify:track:47PQWnMc01EmIH0PD2UuGb,1991
2634,The Way I Feel About You, Karyn White,spotify:track:5LLRxnEQAbnQNzLK0mAC2R,1991
2635,Love Me All Up, Stacy Earl,N/A,1991
2636,Emotions, Mariah Carey,spotify:track:0cELvuwJW1acISUHYB6suj,1991
2637,Angel Baby, Angelica,spotify:track:58BXnNOqUXH167HH3dEA9R,1991
2638,Mind Playing Tricks On Me, Geto Boys,spotify:track:63BokRfXSQhEU6Qi2dSJpZ,1991
2639,Save Up All Your Tears, Cher,spotify:track:53gICBFEg4uf1XVuWJOyKv,1991
2640,Keep It Comin, Keith Sweat,spotify:track:7d0X7GXRfpRx4E4J4CFvyQ,1991
2641,Tender Kisses, Tracie Spencer,spotify:track:71fcC7BuScQCY40HIiMyal,1991
2642,Running Back To You, Vanessa Williams,spotify:track:28zaRfdizHTtqqUXJWZjtb,1991
2643,Home Sweet Home, Motley Crue,spotify:track:4zXvB4MoQD8onk0NCZbeHG,1991
2644,Ive Got A Lot To Learn About Love, The Storm,spotify:track:7vCgPQRzXeJVuQS2hOf6OJ,1991
2645,I Wonder Why, Curtis Stigers,spotify:track:04jNbL6I5ZPLYKKlL08Z8Z,1991
2646,Enter Sandman, Metallica,spotify:track:5BIMPccDwShpXq784RJlJp,1991
2647,Top Of The World, Van Halen,spotify:track:5IpIcYj3omb4iOP76bAoRP,1991
2648,Housecall, Shabba Ranks (Featuring Maxi Priest),N/A,1991
2649,Is It Good To You, Heavy D & The Boyz,spotify:track:4WHQzXnWyTlE1UOmmxRDOw,1991
2650,Too Blind To See It, Kym Sims,spotify:track:4SmiFk4zGbPVf0vvoSDvuG,1991
2651,Ring My Bell, D.J. Jazzy Jeff & The Fresh Prince,spotify:track:5l7XmwM537PxROfhKfpBjc,1991
2652,The Unforgiven, Metallica,spotify:track:2lF8jQFhIjpmQa501sYXxR,1991
2653,Shot Of Poison, Lita Ford,spotify:track:3usnD75iG3dYr2ZplQdBJx,1991
2654,In My Dreams, The Party,spotify:track:1LUk0iePwsV5lCu2wlwvCu,1991
2655,I Cant Make You Love Me, Bonnie Raitt,spotify:track:69uJi5QsBtqlYkGURTBli8,1991
2656,Send Me An Angel, Scorpions,spotify:track:1bKQ48M9onID2kbSpRy8kK,1991
2657,Cant Truss It, Public Enemy,spotify:track:4ctJUgEIrQFtrArj8rDJuY,1991
2658,Hearts Dont Think (They Feel), Natural Selection,spotify:track:3ULIONwEunWTZpvM1LjRMN,1991
2659,All She Wrote, Firehouse,spotify:track:0oIbfeHdm2BmD1jWD29dQc,1991
2660,I Wanna Be Your Girl, Icy Blu,N/A,1991
2661,Aint Gonna Hurt Nobody, Kid 'N Play,N/A,1991
2662,On A Sunday Afternoon, Lighter Shade Of Brown,spotify:track:1cM25iyn6zKOfnywTNtvyb,1991
2663,Kiss You Back, Digital Underground,spotify:track:4cd1JFZ9PAMlSSp38YnXCu,1991
2664,Just A Touch Of Love, C+C Music Factory Presents Zelma Davis,N/A,1991
2665,Groovy Train, The Farm,spotify:track:1ysmnwsl0Z1xwokMMx0LLL,1991
2666,Im Too Sexy, Right Said Fred,spotify:track:2WElktskrNJEwgpp5Vouxk,1991
2667,A Day In My Life (Without You), Lisette Melendez,spotify:track:0p0BTRnRU4QWvXNn0xS0WM,1991
2668,Aint No Future In Yo Fronting, M.C. Breed & D.F.C.,N/A,1991
2669,The Comfort Zone, Vanessa Williams,spotify:track:7okbmgA8lRBGl5limZ7LFM,1991
2670,I Want You, Jody Watley,spotify:track:4N7KnkkvofAilb3abXxue3,1991
2671,Pop That Coochie, The 2 Live Crew,spotify:track:3N7pAAdl3qox2z0O9OH0IC,1991
2672,No More Tears, Ozzy Osbourne,spotify:track:7w6PJe5KBPyvuRYxFkPssC,1991
2673,Whispers, Corina,spotify:track:7cdOGkp8CWe8tP81ZONNtf,1991
2674,Love Crazy, Atlantic Starr,spotify:track:2sm3HfTCt3O6R6qUc5f6xb,1991
2675,In Paradise, Laissez Faire,spotify:track:7EOZ9Q3Ntl2fJpclhFc937,1991
2676,Within My Heart, Voyce,spotify:track:1yJXPIBKWICGZOP62KKOTe,1991
2677,Uhh Ahh, Boyz II Men,spotify:track:0MrD47wtvAu6igsy8vqUzN,1991
2678,Get A Leg Up, John Mellencamp,spotify:track:68cNgDnLSjxWeXtXo5QdvL,1991
2679,All Through The Night, Tone-Loc,spotify:track:5XlgIjaIwqD5q5dVjdVo9V,1991
2680,Conviction Of The Heart, Kenny Loggins,spotify:track:2j20OrgBgDjKxICHLrFlD9,1991
2681,To Be With You, Mr. Big,spotify:track:3Mmt6Xk0H6VR92PEp6x3hP,1991
2682,Rush, Big Audio,spotify:track:4gTMIyJJlSuB5BOhbMri6B,1991
2683,Real Real Real, Jesus Jones,spotify:track:5gbPzqSC9MFfkeM3L06Imy,1991
2684,Ill Get By, Eddie Money,spotify:track:2zYWVAsSGYtXVemcXlKpqL,1991
2685,Every Road Leads Back To You, Bette Midler,spotify:track:2Rqjs2uSnjmbpAMG4T4G64,1991
2686,There Will Never Be Another Tonight, Bryan Adams,spotify:track:6PzywkBOvjqTOsOSZJKtcS,1991
2687,Insatiable, Prince And The N.P.G.,N/A,1991
2688,Move Any Mountain, The Shamen,spotify:track:3YEBkk7we72NhaDZ50p5ll,1991
2689,Right Down To It, Damian Dame,spotify:track:31tcr4OcLi2TXE5u4Iwhjc,1991
2690,The Fly, U2,spotify:track:4nBln1vXTHnJzXvNgvXyIA,1991
2691,What Time Is Love?, The KLF,spotify:track:2aS9u5Bh0PkoeDamlXYDxE,1991
2692,Give It Away, Red Hot Chili Peppers,spotify:track:0uppYCG86ajpV2hSR3dJJ0,1991
2693,Something Got Me Started, Simply Red,spotify:track:7EVSRJ9eH21ri2lIHkKkoP,1991
2694,Live And Let Die, Guns N' Roses,spotify:track:0rFWuqFgHAfuzE8uSB9TWR,1991
2695,Everybody Move, Cathy Dennis,spotify:track:6iMIRGrh6Zm0VvbZUSDLki,1991
2696,Groovin, UB40,spotify:track:3hy7Mc96hdAA2eXGDCs7zW,1991
2697,Just Another Girlfriend, Hi-Five,N/A,1991
2698,Lies, EMF,spotify:track:0p49hWG0ttwbLltdzxKOZO,1991
2699,All I Need Is You, Blue Train,N/A,1991
2700,Because I Love You (The Postman Song), Stevie B,spotify:track:5133Vr9T5jaSNBlqSQRJDx,1990
2701,Justify My Love, Madonna,spotify:track:6BWRvw630R8z2vNMok6quI,1990
2702,From A Distance, Bette Midler,spotify:track:48eiLW57CqSmCYNZRM2J8M,1990
2703,Impulsive, Wilson Phillips,spotify:track:2lxfnTyWxW381PXDm9Mg77,1990
2704,Toms Diner, DNA Featuring Suzanne Vega,N/A,1990
2705,High Enough, Damn Yankees,spotify:track:5t5rCnsgRBtcKqTB7SbD1Q,1990
2706,Im Your Baby Tonight, Whitney Houston,spotify:track:0qilV2pyNYLPryWllKwAIL,1990
2707,Freedom, George Michael,spotify:track:3tyTt5pEWblt96j1HsXiV5,1990
2708,The Way You Do The Things You Do, UB40,spotify:track:42HaJ7QlInzQ5vHKWb5Ixa,1990
2709,Sensitivity, Ralph Tresvant,spotify:track:3lRgzwd3g1TewI4zjgbh9V,1990
2710,Love Will Never Do (Without You), Janet Jackson,spotify:track:1SkJ8HjZUZRPYT3R2rh5sA,1990
2711,"Miracle (From ""Young Guns II"")", Jon Bon Jovi,spotify:track:0OFUZeNNCpUGdmipLkDdl1,1990
2712,Something To Believe In, Poison,spotify:track:7pUYjnFTXMs0mFWsE9epqV,1990
2713,Love Takes Time, Mariah Carey,spotify:track:48l7PNpT2fBoT4cdLW6EzP,1990
2714,Groove Is In The Heart, Deee-Lite,spotify:track:2UVLuddklEVak5PXgC7baA,1990
2715,The First Time, Surface,spotify:track:4iqnWPNCt4hhZ96KhjlJKq,1990
2716,Miles Away, Winger,spotify:track:3Bzh1AtiViTIaZV6yqySZH,1990
2717,One And Only Man, Steve Winwood,spotify:track:3Mjn7q1ubHIhTGwciFMrB9,1990
2718,Wiggle It, 2 In A Room,spotify:track:4Ainx6BECl4tc4py2iv93e,1990
2719,After The Rain, Nelson,spotify:track:3VWGHiQO7fArciqoKB2DSx,1990
2720,Gonna Make You Sweat (Everybody Dance Now), C+C Music Factory,spotify:track:36rXHqN7D1ETFhyKXXKs4w,1990
2721,Feels Good, Tony Toni Tone,spotify:track:4cRR2gUTOerkUOW5iZpm91,1990
2722,Play That Funky Music, Vanilla Ice,spotify:track:1Ezs8eYxuZjhlgyoI1Bo76,1990
2723,Just Another Dream, Cathy Dennis,spotify:track:7f0tp6MJoOVBlij3XM2hMK,1990
2724,Im Not In Love, Will To Power,spotify:track:0mojApmD4eBpY32555Puwy,1990
2725,For You, The Outfield,spotify:track:57OfvZ1HFFTWQltTgdyj6N,1990
2726,Hang In Long Enough, Phil Collins,spotify:track:55Wl0sz41P4OYxGq2fVgio,1990
2727,More Than Words Can Say, Alias,spotify:track:1EB3Z38oKDKVp4K2yEO2dl,1990
2728,On The Way Up, Elisa Fiorillo,N/A,1990
2729,Stranded, Heart,spotify:track:5KwYd278TmyAkLs686tsyw,1990
2730,Fairweather Friend, Johnny Gill,spotify:track:76vQiDLhpXk4LjW8dML1wT,1990
2731,Anything Is Possible, Debbie Gibson,spotify:track:4Of5Ms5foUsVk5bBXXna8f,1990
2732,Youre Amazing, Robert Palmer,spotify:track:4EUeXHCXYYyzF52hnEgIjZ,1990
2733,Gentle, Dino,N/A,1990
2734,Ice Ice Baby, Vanilla Ice,spotify:track:3XVozq1aeqsJwpXrEZrDJ9,1990
2735,Ill Give All My Love To You, Keith Sweat,spotify:track:4L9VA69sfZKK5HAs5zP22I,1990
2736,My Love Is A Fire, Donny Osmond,spotify:track:0pR67cDnsieEM5F0jTHdlP,1990
2737,Knockin Boots, Candyman,spotify:track:4bvqOj9QiH6qKecLiefKst,1990
2738,Disappear, INXS,spotify:track:02mQcDoU5cn15U6tqZmL4e,1990
2739,Unchained Melody, The Righteous Brothers,spotify:track:1jFhnVoJkcB4lf9tT0rSZS,1990
2740,Around The Way Girl, LL Cool J,spotify:track:6jL1SnyXcXiKOmw4M2RnmT,1990
2741,So Close, Daryl Hall John Oates,spotify:track:5D2bBygg8rQ2upw66Qwj24,1990
2742,Does She Love That Man?, Breathe Featuring David Glasper,N/A,1990
2743,The Ghetto, Too $hort,spotify:track:3B6WDceNe6lUQnczntRIuf,1990
2744,You Gotta Love Someone, Elton John,spotify:track:0EpRxgIqC79gXUMI8jPMVc,1990
2745,I Saw Red, Warrant,spotify:track:0bhGTfpajLMjcYGMwWHy9p,1990
2746,Pray, M.C. Hammer,spotify:track:0UURfxrPWtkwdhW8PrfNmb,1990
2747,New York Minute, Don Henley,spotify:track:2jxqu3v4AZAhUNvdAbDGet,1990
2748,The Shoop Shoop Song (Its In His Kiss), Cher,spotify:track:1zvsSw4E65NaVGs8awuWui,1990
2749,Hard To Handle, The Black Crowes,spotify:track:05NYcsjJwOYq4jIiKPVj9p,1990
2750,Where Does My Heart Beat Now, Celine Dion,spotify:track:6pONsBNsDdUc4wYqsDYPo0,1990
2751,World In My Eyes, Depeche Mode,spotify:track:70B5oP5ng1QYClkJ9CeWly,1990
2752,All The Man That I Need, Whitney Houston,spotify:track:07M76e7IXxYdnC1BBiJxEX,1990
2753,Hippychick, Soho,spotify:track:6KnNSH6Os9TgxmOeRuSsme,1990
2754,Love Makes Things Happen, Pebbles,spotify:track:5J8FSmpybnVziZhErdhZlT,1990
2755,If You Needed Somebody, Bad Company,spotify:track:6GaFUMG9opnMytdc0lwnQw,1990
2756,B.B.D. (I Thought It Was Me)?, Bell Biv DeVoe,spotify:track:26yEd8XVwJpHDERXo6rZ8X,1990
2757,No Matter What, George LaMond (Duet With Brenda K. Starr),N/A,1990
2758,I Dont Have The Heart, James Ingram,spotify:track:5In7xBveNACCRX2uWNoPuW,1990
2759,Moneytalks, AC/DC,spotify:track:5u5F7qLDvZjBSktaDp4HxB,1990
2760,Candy, Iggy Pop With Kate Pierson,spotify:track:4Qt8eJFVzG92QyDYMTK8YP,1990
2761,Heat Of The Moment, After 7,spotify:track:2Vptb1uGay69Ql4B5NnGok,1990
2762,Close To You, Maxi Priest,spotify:track:680kMGV6szhTiZbHRr3vLi,1990
2763,Wicked Game, Chris Isaak,spotify:track:390AWnOn2rfe9FzQjYmxIH,1990
2764,I Wanna Get With U, Guy,N/A,1990
2765,It Never Rains (In Southern California), Tony Toni Tone,spotify:track:6ygcYdLszK2DJUU7BWuCxx,1990
2766,Shelter Me, Cinderella,spotify:track:0o5VEO2OrRM7WwnjgN2PSg,1990
2767,I Dont Know Anybody Else, Black Box,spotify:track:2SN0aSzeDElQun4d5cs2zZ,1990
2768,Cant Stop, After 7,spotify:track:1TYt5etb427hvOod3EKJA5,1990
2769,Go For It! (Heart And Fire), Joey B. Ellis & Tynetta Hare,N/A,1990
2770,House Full Of Reasons, Jude Cole,spotify:track:5eNfNxIPecUutWixq67H5X,1990
2771,Think, Information Society,spotify:track:64yIaFCowR38sgkSF3DV0l,1990
2772,Give It To Me Good, Trixter,spotify:track:3JHSUI91AZhxM1BZpxS8Ar,1990
2773,Show Me The Way, Styx,spotify:track:2upjcGvuiTCGSaGPZZ2dtD,1990
